	example_idx	FW_iter	gap_FW	success	first_success	target	pred	stop_cond	adv_target	stepsize	l_inf	mdlLoss	targeted_success	rule
195	13	2	3.31638240814209	False	False	1	1		0	0.6666666666666666	0.005000025033950806	6.974207878112793	False	decay
196	13	3	3.1929852962493896	True	False	1	9		0	0.5	0.005000054836273193	4.502445697784424	False	decay
197	13	4	1.877705454826355	True	False	1	0		0	0.4	0.005000054836273193	1.5052441358566284	True	decay
198	13	5	0.6663140058517456	True	False	1	0		0	0.3333333333333333	0.005000054836273193	0.39818111062049866	True	decay
199	13	6	0.16956445574760437	True	False	1	0		0	0.2857142857142857	0.005000054836273193	0.10804753005504608	True	decay
200	13	7	0.08056880533695221	True	False	1	0	gap	0	0.25	0.005000054836273193	0.05173920467495918	True	decay
201	14	1	2.6754770278930664	True	True	6	3		7	1.0	0.005000025033950806	11.391834259033203	False	decay
202	14	2	1.3228992223739624	False	False	6	6		7	0.6666666666666666	0.005000025033950806	2.5259416103363037	False	decay
203	14	3	1.9696378707885742	False	False	6	6		7	0.5	0.005000054836273193	4.340231895446777	False	decay
204	14	4	0.9161816835403442	False	False	6	6		7	0.4	0.005000054836273193	1.7160272598266602	False	decay
205	14	5	0.4352460503578186	True	False	6	7		7	0.3333333333333333	0.005000054836273193	0.8315595984458923	True	decay
206	14	6	0.23963341116905212	True	False	6	7		7	0.2857142857142857	0.005000054836273193	0.5170026421546936	True	decay
207	14	7	0.169186532497406	True	False	6	7		7	0.25	0.005000054836273193	0.3902539610862732	True	decay
208	14	8	0.11512309312820435	True	False	6	7		7	0.2222222222222222	0.005000054836273193	0.2973891496658325	True	decay
209	14	9	0.0834016501903534	True	False	6	7	gap	7	0.2	0.005000054836273193	0.23993587493896484	True	decay
210	15	1	4.790331840515137	True	True	2	6		8	1.0	0.005000025033950806	16.34698486328125	False	decay
211	15	2	4.050568580627441	False	False	2	2		8	0.6666666666666666	0.005000025033950806	9.114522933959961	False	decay
212	15	3	3.627105474472046	False	False	2	2		8	0.5	0.005000025033950806	10.618232727050781	False	decay
213	15	4	1.6766633987426758	True	False	2	4		8	0.4	0.005000025033950806	7.695818901062012	False	decay
214	15	5	2.289661407470703	True	False	2	6		8	0.3333333333333333	0.005000025033950806	6.061429977416992	False	decay
215	15	6	3.1218719482421875	False	False	2	2		8	0.2857142857142857	0.005000025033950806	6.768088340759277	False	decay
216	15	7	2.6914727687835693	False	False	2	2		8	0.25	0.005000025033950806	6.958523750305176	False	decay
217	15	8	1.292222499847412	False	False	2	2		8	0.2222222222222222	0.005000025033950806	5.427906036376953	False	decay
218	15	9	0.9170920252799988	True	False	2	6		8	0.2	0.005000025033950806	4.507795333862305	False	decay
219	15	10	1.0391271114349365	False	False	2	2		8	0.18181818181818182	0.005000025033950806	4.068981170654297	False	decay
220	15	11	1.0225811004638672	True	False	2	6		8	0.16666666666666666	0.005000025033950806	3.6823129653930664	False	decay
221	15	12	0.9827560186386108	False	False	2	2		8	0.15384615384615385	0.005000025033950806	3.5323095321655273	False	decay
222	15	13	0.9356338977813721	False	False	2	2		8	0.14285714285714285	0.005000025033950806	3.363896369934082	False	decay
223	15	14	0.5697534084320068	False	False	2	2		8	0.13333333333333333	0.005000025033950806	2.9981675148010254	False	decay
224	15	15	0.5591534972190857	False	False	2	2		8	0.125	0.005000025033950806	2.7580461502075195	False	decay
225	15	16	0.5341437458992004	False	False	2	2		8	0.11764705882352941	0.005000025033950806	2.5151476860046387	False	decay
226	15	17	0.5822783708572388	False	False	2	2		8	0.1111111111111111	0.005000025033950806	2.402242422103882	False	decay
227	15	18	0.47893035411834717	True	False	2	6		8	0.10526315789473684	0.005000025033950806	2.2593488693237305	False	decay
228	15	19	0.584069013595581	False	False	2	2		8	0.1	0.005000025033950806	2.1846046447753906	False	decay
229	15	20	0.4997882544994354	True	False	2	6	max_iter	8	0.09523809523809523	0.005000025033950806	2.03944730758667	False	decay
230	16	1	7.511483192443848	True	True	6	2		2	1.0	0.005000010132789612	2.202756881713867	True	decay
231	16	2	4.270608405931853e-05	True	False	6	2	gap	2	0.6666666666666666	0.005000010132789612	5.245195097813848e-06	True	decay
232	17	1	5.230844020843506	True	True	8	0		0	1.0	0.005000025033950806	5.756211757659912	True	decay
233	17	2	0.24498729407787323	True	False	8	0		0	0.6666666666666666	0.005000025033950806	0.030674206092953682	True	decay
234	17	3	0.8826785683631897	True	False	8	0		0	0.5	0.005000054836273193	0.13229608535766602	True	decay
235	17	4	0.0014926271978765726	True	False	8	0	gap	0	0.4	0.005000054836273193	0.0003864018653985113	True	decay
